No. moves  % accept.        E_tot           E_sr
     30008    49.7432        -7033.946       -7033.946
     30010    49.7432        -7018.787       -7018.787
     30012    49.7432        -7037.081       -7037.081
     30014    49.7432        -7030.489       -7030.489
     30016    49.7433        -7029.585       -7029.585
     30018    49.7433        -7069.010       -7069.010
     30020    49.7433        -7047.325       -7047.325
     30022    49.7433        -7031.432       -7031.432
     30024    49.7433        -7055.621       -7055.621
     30026    49.7433        -7064.155       -7064.155
     30028    49.7432        -7069.452       -7069.452
     30030    49.7432        -7069.233       -7069.233
     30032    49.7432        -7089.178       -7089.178
     30034    49.7431        -7068.285       -7068.285
     30036    49.7430        -7071.882       -7071.882
     30038    49.7430        -7050.190       -7050.190
     30040    49.7430        -7027.379       -7027.379
     30042    49.7431        -7046.620       -7046.620
     30044    49.7431        -7037.447       -7037.447
     30046    49.7431        -7040.547       -7040.547
     30048    49.7430        -7030.053       -7030.053
     30050    49.7430        -7012.057       -7012.057
     30052    49.7430        -7018.974       -7018.974
     30054    49.7431        -7039.918       -7039.918
     30056    49.7431        -7037.914       -7037.914
     30058    49.7432        -7055.170       -7055.170
     30060    49.7431        -7054.170       -7054.170
     30062    49.7431        -7035.696       -7035.696
     30064    49.7431        -7041.358       -7041.358
     30066    49.7431        -7021.190       -7021.190
     30068    49.7430        -6997.446       -6997.446
     30070    49.7430        -6970.007       -6970.007
     30072    49.7430        -6995.631       -6995.631
     30074    49.7430        -6989.736       -6989.736
     30076    49.7431        -7001.742       -7001.742
     30078    49.7431        -7018.807       -7018.807
     30080    49.7431        -7011.355       -7011.355
     30082    49.7431        -6988.251       -6988.251
     30084    49.7430        -7006.896       -7006.896
     30086    49.7430        -7023.059       -7023.059
     30088    49.7430        -7010.503       -7010.503
     30090    49.7430        -6993.296       -6993.296
     30092    49.7429        -6999.321       -6999.321
     30094    49.7430        -7008.942       -7008.942
     30096    49.7430        -6989.408       -6989.408
     30098    49.7431        -6984.050       -6984.050
     30100    49.7430        -7001.538       -7001.538
     30102    49.7430        -7014.720       -7014.720
     30104    49.7430        -6965.435       -6965.435
     30106    49.7430        -6968.683       -6968.683
     30108    49.7430        -6986.619       -6986.619
     30110    49.7430        -7006.969       -7006.969
     30112    49.7429        -7015.779       -7015.779
     30114    49.7430        -7017.106       -7017.106
     30116    49.7430        -7027.598       -7027.598
     30118    49.7430        -7024.616       -7024.616
     30120    49.7430        -7050.538       -7050.538
     30122    49.7430        -7039.096       -7039.096
     30124    49.7430        -7017.517       -7017.517
     30126    49.7430        -6999.679       -6999.679
     30128    49.7431        -7001.667       -7001.667
     30130    49.7431        -7028.784       -7028.784
     30132    49.7431        -7049.543       -7049.543
     30134    49.7431        -7023.104       -7023.104
     30136    49.7431        -7054.663       -7054.663
     30138    49.7431        -7018.165       -7018.165
     30140    49.7431        -7028.564       -7028.564
     30142    49.7431        -7023.917       -7023.917
     30144    49.7431        -7052.544       -7052.544
     30146    49.7431        -7088.394       -7088.394
     30148    49.7432        -7039.966       -7039.966
     30150    49.7432        -7033.369       -7033.369
     30152    49.7432        -7033.125       -7033.125
     30154    49.7432        -7057.861       -7057.861
     30156    49.7431        -7057.933       -7057.933
     30158    49.7432        -7035.158       -7035.158
     30160    49.7431        -7054.308       -7054.308
     30162    49.7432        -7076.767       -7076.767
     30164    49.7432        -7090.812       -7090.812
     30166    49.7431        -7083.173       -7083.173
     30168    49.7431        -7086.223       -7086.223
     30170    49.7431        -7125.191       -7125.191
     30172    49.7430        -7101.823       -7101.823
     30174    49.7431        -7082.026       -7082.026
     30176    49.7430        -7092.802       -7092.802
     30178    49.7430        -7095.013       -7095.013
     30180    49.7429        -7085.741       -7085.741
     30182    49.7429        -7056.927       -7056.927
     30184    49.7430        -7046.812       -7046.812
     30186    49.7430        -7074.616       -7074.616
     30188    49.7430        -7086.590       -7086.590
     30190    49.7430        -7085.903       -7085.903
     30192    49.7430        -7082.492       -7082.492
     30194    49.7429        -7092.189       -7092.189
     30196    49.7429        -7070.680       -7070.680
     30198    49.7429        -7075.243       -7075.243
     30200    49.7429        -7054.764       -7054.764
     30202    49.7428        -7041.566       -7041.566
     30204    49.7428        -7035.073       -7035.073
     30206    49.7428        -7045.249       -7045.249
     30208    49.7428        -7045.296       -7045.296
     30210    49.7428        -7056.991       -7056.991
     30212    49.7428        -7036.142       -7036.142
     30214    49.7429        -7027.695       -7027.695
     30216    49.7428        -7055.398       -7055.398
     30218    49.7428        -7053.853       -7053.853
     30220    49.7428        -7057.700       -7057.700
     30222    49.7428        -7057.588       -7057.588
     30224    49.7427        -7053.008       -7053.008
     30226    49.7426        -7078.551       -7078.551
     30228    49.7427        -7058.431       -7058.431
     30230    49.7426        -7059.111       -7059.111
     30232    49.7426        -7050.089       -7050.089
     30234    49.7426        -7045.432       -7045.432
     30236    49.7427        -7067.280       -7067.280
     30238    49.7426        -7058.918       -7058.918
     30240    49.7426        -7063.992       -7063.992
     30242    49.7427        -7056.466       -7056.466
     30244    49.7427        -7043.923       -7043.923
     30246    49.7427        -6991.444       -6991.444
     30248    49.7427        -6984.829       -6984.829
     30250    49.7426        -7031.653       -7031.653
     30252    49.7426        -7025.565       -7025.565
     30254    49.7426        -7046.591       -7046.591
     30256    49.7425        -7033.498       -7033.498
     30258    49.7425        -7031.763       -7031.763
     30260    49.7425        -7056.462       -7056.462
     30262    49.7425        -7044.768       -7044.768
     30264    49.7425        -7034.858       -7034.858
     30266    49.7425        -7065.857       -7065.857
     30268    49.7425        -7035.950       -7035.950
     30270    49.7424        -7042.365       -7042.365
     30272    49.7425        -7053.861       -7053.861
     30274    49.7424        -7024.028       -7024.028
     30276    49.7425        -7023.882       -7023.882
     30278    49.7424        -7028.489       -7028.489
     30280    49.7424        -7035.834       -7035.834
     30282    49.7424        -7009.537       -7009.537
     30284    49.7424        -6999.693       -6999.693
     30286    49.7424        -6995.242       -6995.242
     30288    49.7424        -6989.019       -6989.019
     30290    49.7425        -6998.390       -6998.390
     30292    49.7425        -6978.345       -6978.345
     30294    49.7425        -6970.073       -6970.073
     30296    49.7425        -6980.484       -6980.484
     30298    49.7425        -6986.573       -6986.573
     30300    49.7426        -6990.154       -6990.154
     30302    49.7425        -6972.535       -6972.535
     30304    49.7426        -7010.643       -7010.643
     30306    49.7427        -7000.064       -7000.064
     30308    49.7427        -6994.031       -6994.031
     30310    49.7427        -6984.312       -6984.312
     30312    49.7428        -7008.295       -7008.295
     30314    49.7428        -6999.886       -6999.886
