No. moves  % accept.       <E_tot>         <E_sr>
     34392    49.7479        -7022.305       -7022.305
     34394    49.7479        -7022.306       -7022.306
     34396    49.7479        -7022.306       -7022.306
     34398    49.7479        -7022.304       -7022.304
     34400    49.7480        -7022.302       -7022.302
     34402    49.7480        -7022.303       -7022.303
     34404    49.7480        -7022.304       -7022.304
     34406    49.7479        -7022.301       -7022.301
     34408    49.7479        -7022.301       -7022.301
     34410    49.7478        -7022.301       -7022.301
     34412    49.7478        -7022.304       -7022.304
     34414    49.7478        -7022.305       -7022.305
     34416    49.7478        -7022.307       -7022.307
     34418    49.7478        -7022.308       -7022.308
     34420    49.7477        -7022.307       -7022.307
     34422    49.7477        -7022.308       -7022.308
     34424    49.7477        -7022.305       -7022.305
     34426    49.7477        -7022.302       -7022.302
     34428    49.7478        -7022.298       -7022.298
     34430    49.7477        -7022.294       -7022.294
     34432    49.7478        -7022.290       -7022.290
     34434    49.7478        -7022.288       -7022.288
     34436    49.7479        -7022.283       -7022.283
     34438    49.7479        -7022.277       -7022.277
     34440    49.7479        -7022.272       -7022.272
     34442    49.7479        -7022.267       -7022.267
     34444    49.7480        -7022.266       -7022.266
     34446    49.7480        -7022.266       -7022.266
     34448    49.7479        -7022.264       -7022.264
     34450    49.7479        -7022.262       -7022.262
     34452    49.7478        -7022.261       -7022.261
     34454    49.7478        -7022.263       -7022.263
     34456    49.7478        -7022.264       -7022.264
     34458    49.7478        -7022.262       -7022.262
     34460    49.7477        -7022.263       -7022.263
     34462    49.7477        -7022.265       -7022.265
     34464    49.7477        -7022.268       -7022.268
     34466    49.7477        -7022.270       -7022.270
     34468    49.7477        -7022.270       -7022.270
     34470    49.7477        -7022.271       -7022.271
     34472    49.7477        -7022.273       -7022.273
     34474    49.7477        -7022.275       -7022.275
     34476    49.7478        -7022.277       -7022.277
     34478    49.7477        -7022.279       -7022.279
     34480    49.7477        -7022.281       -7022.281
     34482    49.7476        -7022.283       -7022.283
     34484    49.7476        -7022.284       -7022.284
     34486    49.7477        -7022.283       -7022.283
     34488    49.7476        -7022.284       -7022.284
     34490    49.7477        -7022.282       -7022.282
     34492    49.7477        -7022.283       -7022.283
     34494    49.7477        -7022.285       -7022.285
     34496    49.7478        -7022.283       -7022.283
     34498    49.7477        -7022.282       -7022.282
     34500    49.7478        -7022.282       -7022.282
     34502    49.7478        -7022.284       -7022.284
     34504    49.7478        -7022.285       -7022.285
     34506    49.7478        -7022.288       -7022.288
     34508    49.7479        -7022.294       -7022.294
     34510    49.7479        -7022.295       -7022.295
     34512    49.7479        -7022.298       -7022.298
     34514    49.7479        -7022.300       -7022.300
     34516    49.7478        -7022.299       -7022.299
     34518    49.7478        -7022.299       -7022.299
     34520    49.7478        -7022.298       -7022.298
     34522    49.7477        -7022.297       -7022.297
     34524    49.7477        -7022.297       -7022.297
     34526    49.7477        -7022.298       -7022.298
     34528    49.7477        -7022.298       -7022.298
     34530    49.7477        -7022.301       -7022.301
     34532    49.7477        -7022.303       -7022.303
     34534    49.7477        -7022.304       -7022.304
     34536    49.7478        -7022.302       -7022.302
     34538    49.7477        -7022.302       -7022.302
     34540    49.7477        -7022.304       -7022.304
     34542    49.7476        -7022.304       -7022.304
     34544    49.7476        -7022.306       -7022.306
     34546    49.7476        -7022.311       -7022.311
     34548    49.7475        -7022.317       -7022.317
     34550    49.7475        -7022.322       -7022.322
     34552    49.7475        -7022.326       -7022.326
     34554    49.7475        -7022.329       -7022.329
     34556    49.7475        -7022.333       -7022.333
     34558    49.7475        -7022.334       -7022.334
     34560    49.7475        -7022.336       -7022.336
     34562    49.7475        -7022.338       -7022.338
     34564    49.7474        -7022.342       -7022.342
     34566    49.7474        -7022.344       -7022.344
     34568    49.7474        -7022.347       -7022.347
     34570    49.7474        -7022.349       -7022.349
     34572    49.7473        -7022.350       -7022.350
     34574    49.7473        -7022.353       -7022.353
     34576    49.7474        -7022.355       -7022.355
     34578    49.7473        -7022.359       -7022.359
     34580    49.7473        -7022.361       -7022.361
     34582    49.7473        -7022.363       -7022.363
     34584    49.7473        -7022.365       -7022.365
     34586    49.7473        -7022.368       -7022.368
     34588    49.7473        -7022.373       -7022.373
     34590    49.7473        -7022.377       -7022.377
     34592    49.7473        -7022.381       -7022.381
     34594    49.7472        -7022.384       -7022.384
     34596    49.7472        -7022.386       -7022.386
     34598    49.7472        -7022.389       -7022.389
     34600    49.7472        -7022.390       -7022.390
     34602    49.7472        -7022.392       -7022.392
     34604    49.7472        -7022.390       -7022.390
     34606    49.7472        -7022.387       -7022.387
     34608    49.7471        -7022.385       -7022.385
     34610    49.7472        -7022.386       -7022.386
     34612    49.7472        -7022.388       -7022.388
     34614    49.7472        -7022.390       -7022.390
     34616    49.7472        -7022.396       -7022.396
     34618    49.7472        -7022.401       -7022.401
     34620    49.7472        -7022.405       -7022.405
     34622    49.7472        -7022.411       -7022.411
     34624    49.7472        -7022.414       -7022.414
     34626    49.7472        -7022.420       -7022.420
     34628    49.7471        -7022.422       -7022.422
     34630    49.7471        -7022.423       -7022.423
     34632    49.7471        -7022.425       -7022.425
     34634    49.7472        -7022.426       -7022.426
     34636    49.7472        -7022.427       -7022.427
     34638    49.7472        -7022.426       -7022.426
     34640    49.7472        -7022.425       -7022.425
     34642    49.7473        -7022.425       -7022.425
     34644    49.7473        -7022.427       -7022.427
     34646    49.7472        -7022.428       -7022.428
     34648    49.7472        -7022.430       -7022.430
     34650    49.7473        -7022.431       -7022.431
     34652    49.7473        -7022.433       -7022.433
     34654    49.7472        -7022.435       -7022.435
     34656    49.7472        -7022.438       -7022.438
     34658    49.7473        -7022.438       -7022.438
     34660    49.7472        -7022.437       -7022.437
     34662    49.7472        -7022.434       -7022.434
     34664    49.7473        -7022.432       -7022.432
     34666    49.7474        -7022.431       -7022.431
     34668    49.7474        -7022.430       -7022.430
     34670    49.7473        -7022.428       -7022.428
     34672    49.7473        -7022.429       -7022.429
     34674    49.7473        -7022.430       -7022.430
     34676    49.7473        -7022.432       -7022.432
     34678    49.7473        -7022.437       -7022.437
     34680    49.7473        -7022.440       -7022.440
     34682    49.7473        -7022.442       -7022.442
     34684    49.7472        -7022.444       -7022.444
     34686    49.7472        -7022.448       -7022.448
     34688    49.7472        -7022.453       -7022.453
     34690    49.7472        -7022.456       -7022.456
     34692    49.7471        -7022.461       -7022.461
     34694    49.7471        -7022.468       -7022.468
     34696    49.7471        -7022.473       -7022.473
     34698    49.7471        -7022.477       -7022.477
