No. moves  % accept.       <E_tot>         <E_sr>
     14288    49.7282        -7016.773       -7016.773
     14290    49.7283        -7016.791       -7016.791
     14292    49.7284        -7016.809       -7016.809
     14294    49.7284        -7016.838       -7016.838
     14296    49.7285        -7016.852       -7016.852
     14298    49.7285        -7016.851       -7016.851
     14300    49.7285        -7016.853       -7016.853
     14302    49.7285        -7016.858       -7016.858
     14304    49.7285        -7016.850       -7016.850
     14306    49.7284        -7016.843       -7016.843
     14308    49.7285        -7016.820       -7016.820
     14310    49.7287        -7016.799       -7016.799
     14312    49.7287        -7016.787       -7016.787
     14314    49.7289        -7016.771       -7016.771
     14316    49.7289        -7016.758       -7016.758
     14318    49.7289        -7016.737       -7016.737
     14320    49.7289        -7016.718       -7016.718
     14322    49.7290        -7016.704       -7016.704
     14324    49.7290        -7016.700       -7016.700
     14326    49.7291        -7016.706       -7016.706
     14328    49.7290        -7016.703       -7016.703
     14330    49.7291        -7016.704       -7016.704
     14332    49.7289        -7016.705       -7016.705
     14334    49.7289        -7016.705       -7016.705
     14336    49.7289        -7016.707       -7016.707
     14338    49.7291        -7016.717       -7016.717
     14340    49.7291        -7016.726       -7016.726
     14342    49.7291        -7016.742       -7016.742
     14344    49.7291        -7016.763       -7016.763
     14346    49.7293        -7016.771       -7016.771
     14348    49.7293        -7016.784       -7016.784
     14350    49.7294        -7016.793       -7016.793
     14352    49.7295        -7016.796       -7016.796
     14354    49.7296        -7016.800       -7016.800
     14356    49.7295        -7016.798       -7016.798
     14358    49.7295        -7016.805       -7016.805
     14360    49.7295        -7016.811       -7016.811
     14362    49.7296        -7016.818       -7016.818
     14364    49.7297        -7016.814       -7016.814
     14366    49.7296        -7016.804       -7016.804
     14368    49.7295        -7016.789       -7016.789
     14370    49.7296        -7016.783       -7016.783
     14372    49.7298        -7016.768       -7016.768
     14374    49.7299        -7016.747       -7016.747
     14376    49.7300        -7016.743       -7016.743
     14378    49.7300        -7016.738       -7016.738
     14380    49.7301        -7016.737       -7016.737
     14382    49.7301        -7016.742       -7016.742
     14384    49.7302        -7016.740       -7016.740
     14386    49.7301        -7016.730       -7016.730
     14388    49.7302        -7016.742       -7016.742
     14390    49.7302        -7016.741       -7016.741
     14392    49.7304        -7016.723       -7016.723
     14394    49.7302        -7016.710       -7016.710
     14396    49.7302        -7016.698       -7016.698
     14398    49.7302        -7016.681       -7016.681
     14400    49.7301        -7016.657       -7016.657
     14402    49.7301        -7016.639       -7016.639
     14404    49.7301        -7016.623       -7016.623
     14406    49.7301        -7016.612       -7016.612
     14408    49.7301        -7016.604       -7016.604
     14410    49.7302        -7016.586       -7016.586
     14412    49.7302        -7016.569       -7016.569
     14414    49.7302        -7016.555       -7016.555
     14416    49.7303        -7016.549       -7016.549
     14418    49.7302        -7016.544       -7016.544
     14420    49.7303        -7016.533       -7016.533
     14422    49.7303        -7016.520       -7016.520
     14424    49.7304        -7016.514       -7016.514
     14426    49.7304        -7016.493       -7016.493
     14428    49.7303        -7016.475       -7016.475
     14430    49.7305        -7016.465       -7016.465
     14432    49.7304        -7016.469       -7016.469
     14434    49.7304        -7016.475       -7016.475
     14436    49.7305        -7016.480       -7016.480
     14438    49.7304        -7016.486       -7016.486
     14440    49.7304        -7016.479       -7016.479
     14442    49.7303        -7016.475       -7016.475
     14444    49.7304        -7016.470       -7016.470
     14446    49.7305        -7016.468       -7016.468
     14448    49.7305        -7016.462       -7016.462
     14450    49.7304        -7016.454       -7016.454
     14452    49.7304        -7016.460       -7016.460
     14454    49.7304        -7016.454       -7016.454
     14456    49.7305        -7016.453       -7016.453
     14458    49.7304        -7016.457       -7016.457
     14460    49.7303        -7016.460       -7016.460
     14462    49.7303        -7016.472       -7016.472
     14464    49.7305        -7016.479       -7016.479
     14466    49.7305        -7016.483       -7016.483
     14468    49.7306        -7016.491       -7016.491
     14470    49.7306        -7016.491       -7016.491
     14472    49.7306        -7016.491       -7016.491
     14474    49.7308        -7016.502       -7016.502
     14476    49.7308        -7016.504       -7016.504
     14478    49.7310        -7016.496       -7016.496
     14480    49.7311        -7016.482       -7016.482
     14482    49.7312        -7016.471       -7016.471
     14484    49.7312        -7016.451       -7016.451
     14486    49.7312        -7016.436       -7016.436
     14488    49.7313        -7016.433       -7016.433
     14490    49.7313        -7016.428       -7016.428
     14492    49.7312        -7016.431       -7016.431
     14494    49.7312        -7016.435       -7016.435
     14496    49.7312        -7016.440       -7016.440
     14498    49.7311        -7016.436       -7016.436
     14500    49.7311        -7016.425       -7016.425
     14502    49.7312        -7016.415       -7016.415
     14504    49.7313        -7016.407       -7016.407
     14506    49.7314        -7016.404       -7016.404
     14508    49.7314        -7016.401       -7016.401
     14510    49.7314        -7016.407       -7016.407
     14512    49.7313        -7016.405       -7016.405
     14514    49.7315        -7016.409       -7016.409
     14516    49.7313        -7016.420       -7016.420
     14518    49.7313        -7016.431       -7016.431
     14520    49.7312        -7016.434       -7016.434
     14522    49.7313        -7016.442       -7016.442
     14524    49.7314        -7016.463       -7016.463
     14526    49.7314        -7016.493       -7016.493
     14528    49.7315        -7016.511       -7016.511
     14530    49.7316        -7016.540       -7016.540
     14532    49.7317        -7016.559       -7016.559
     14534    49.7316        -7016.576       -7016.576
     14536    49.7316        -7016.587       -7016.587
     14538    49.7317        -7016.598       -7016.598
     14540    49.7317        -7016.609       -7016.609
     14542    49.7317        -7016.627       -7016.627
     14544    49.7316        -7016.634       -7016.634
     14546    49.7316        -7016.642       -7016.642
     14548    49.7316        -7016.632       -7016.632
     14550    49.7316        -7016.626       -7016.626
     14552    49.7315        -7016.610       -7016.610
     14554    49.7315        -7016.596       -7016.596
     14556    49.7314        -7016.587       -7016.587
     14558    49.7315        -7016.564       -7016.564
     14560    49.7316        -7016.540       -7016.540
     14562    49.7317        -7016.519       -7016.519
     14564    49.7317        -7016.501       -7016.501
     14566    49.7318        -7016.480       -7016.480
     14568    49.7318        -7016.475       -7016.475
     14570    49.7316        -7016.475       -7016.475
     14572    49.7317        -7016.477       -7016.477
     14574    49.7316        -7016.474       -7016.474
     14576    49.7317        -7016.477       -7016.477
     14578    49.7317        -7016.469       -7016.469
     14580    49.7318        -7016.469       -7016.469
     14582    49.7318        -7016.472       -7016.472
     14584    49.7320        -7016.463       -7016.463
     14586    49.7322        -7016.444       -7016.444
     14588    49.7323        -7016.436       -7016.436
     14590    49.7323        -7016.436       -7016.436
     14592    49.7324        -7016.439       -7016.439
     14594    49.7323        -7016.440       -7016.440
