No. moves  % accept.   % accept. vol.   <E_tot>      <E_sr>    <Vol>      <Lx>     <Ly>    <Lz>
     31008    94.6607    63.3643    -81.289       -81.289      3347575877.83      1413.82767      1413.82767      1413.82767
     31010    94.6610    63.3667    -81.282       -81.282      3348006498.19      1413.88244      1413.88244      1413.88244
     31012    94.6614    63.3690    -81.275       -81.275      3348436683.98      1413.93717      1413.93717      1413.93717
     31014    94.6617    63.3682    -81.268       -81.268      3348866891.06      1413.99190      1413.99190      1413.99190
     31016    94.6621    63.3705    -81.261       -81.261      3349296886.84      1414.04661      1414.04661      1414.04661
     31018    94.6624    63.3729    -81.254       -81.254      3349727189.75      1414.10134      1414.10134      1414.10134
     31020    94.6627    63.3752    -81.247       -81.247      3350157614.00      1414.15608      1414.15608      1414.15608
     31022    94.6631    63.3744    -81.240       -81.240      3350588142.77      1414.21082      1414.21082      1414.21082
     31024    94.6634    63.3735    -81.232       -81.232      3351018587.21      1414.26556      1414.26556      1414.26556
     31026    94.6638    63.3759    -81.225       -81.225      3351449197.63      1414.32030      1414.32030      1414.32030
     31028    94.6641    63.3750    -81.218       -81.218      3351879961.59      1414.37505      1414.37505      1414.37505
     31030    94.6644    63.3774    -81.211       -81.211      3352310293.00      1414.42977      1414.42977      1414.42977
     31032    94.6648    63.3765    -81.204       -81.204      3352740645.62      1414.48448      1414.48448      1414.48448
     31034    94.6651    63.3789    -81.197       -81.197      3353170889.96      1414.53918      1414.53918      1414.53918
     31036    94.6655    63.3812    -81.190       -81.190      3353601406.75      1414.59389      1414.59389      1414.59389
     31038    94.6658    63.3804    -81.183       -81.183      3354032110.18      1414.64862      1414.64862      1414.64862
     31040    94.6661    63.3795    -81.175       -81.175      3354462741.87      1414.70335      1414.70335      1414.70335
     31042    94.6665    63.3819    -81.168       -81.168      3354893225.75      1414.75805      1414.75805      1414.75805
     31044    94.6668    63.3810    -81.161       -81.161      3355323812.64      1414.81276      1414.81276      1414.81276
     31046    94.6672    63.3801    -81.154       -81.154      3355754582.82      1414.86748      1414.86748      1414.86748
     31048    94.6675    63.3825    -81.147       -81.147      3356185245.00      1414.92219      1414.92219      1414.92219
     31050    94.6678    63.3816    -81.139       -81.139      3356616047.21      1414.97691      1414.97691      1414.97691
     31052    94.6682    63.3776    -81.132       -81.132      3357046767.55      1415.03161      1415.03161      1415.03161
     31054    94.6685    63.3767    -81.125       -81.125      3357477135.34      1415.08629      1415.08629      1415.08629
     31056    94.6689    63.3791    -81.118       -81.118      3357907499.90      1415.14096      1415.14096      1415.14096
     31058    94.6692    63.3814    -81.111       -81.111      3358337746.16      1415.19562      1415.19562      1415.19562
     31060    94.6695    63.3806    -81.104       -81.104      3358768077.42      1415.25028      1415.25028      1415.25028
     31062    94.6699    63.3797    -81.096       -81.096      3359198242.09      1415.30492      1415.30492      1415.30492
     31064    94.6702    63.3788    -81.089       -81.089      3359628030.54      1415.35953      1415.35953      1415.35953
     31066    94.6706    63.3812    -81.082       -81.082      3360057795.18      1415.41413      1415.41413      1415.41413
     31068    94.6709    63.3803    -81.074       -81.074      3360487656.33      1415.46873      1415.46873      1415.46873
     31070    94.6712    63.3827    -81.067       -81.067      3360917454.16      1415.52333      1415.52333      1415.52333
     31072    94.6716    63.3818    -81.060       -81.060      3361347338.89      1415.57793      1415.57793      1415.57793
     31074    94.6719    63.3842    -81.053       -81.053      3361777717.22      1415.63257      1415.63257      1415.63257
     31076    94.6723    63.3865    -81.046       -81.046      3362207515.63      1415.68716      1415.68716      1415.68716
     31078    94.6726    63.3889    -81.038       -81.038      3362637712.14      1415.74178      1415.74178      1415.74178
     31080    94.6729    63.3912    -81.031       -81.031      3363067928.07      1415.79639      1415.79639      1415.79639
     31082    94.6733    63.3936    -81.024       -81.024      3363498392.60      1415.85103      1415.85103      1415.85103
     31084    94.6736    63.3927    -81.017       -81.017      3363928750.31      1415.90565      1415.90565      1415.90565
     31086    94.6740    63.3951    -81.010       -81.010      3364359134.30      1415.96027      1415.96027      1415.96027
     31088    94.6743    63.3975    -81.002       -81.002      3364789342.28      1416.01487      1416.01487      1416.01487
     31090    94.6746    63.3966    -80.995       -80.995      3365219523.93      1416.06946      1416.06946      1416.06946
     31092    94.6750    63.3925    -80.988       -80.988      3365649623.99      1416.12405      1416.12405      1416.12405
     31094    94.6753    63.3949    -80.981       -80.981      3366079944.42      1416.17865      1416.17865      1416.17865
     31096    94.6756    63.3972    -80.974       -80.974      3366510146.26      1416.23323      1416.23323      1416.23323
     31098    94.6760    63.3996    -80.967       -80.967      3366940784.42      1416.28785      1416.28785      1416.28785
     31100    94.6763    63.4019    -80.959       -80.959      3367371914.61      1416.34251      1416.34251      1416.34251
     31102    94.6767    63.4043    -80.952       -80.952      3367803219.90      1416.39718      1416.39718      1416.39718
     31104    94.6770    63.4002    -80.945       -80.945      3368234443.45      1416.45184      1416.45184      1416.45184
     31106    94.6773    63.4026    -80.938       -80.938      3368665732.42      1416.50650      1416.50650      1416.50650
     31108    94.6777    63.4049    -80.931       -80.931      3369097212.69      1416.56117      1416.56117      1416.56117
     31110    94.6780    63.4073    -80.924       -80.924      3369528473.15      1416.61582      1416.61582      1416.61582
     31112    94.6784    63.4096    -80.916       -80.916      3369960237.13      1416.67051      1416.67051      1416.67051
     31114    94.6787    63.4120    -80.909       -80.909      3370392214.71      1416.72521      1416.72521      1416.72521
     31116    94.6790    63.4143    -80.902       -80.902      3370824384.93      1416.77993      1416.77993      1416.77993
     31118    94.6794    63.4135    -80.894       -80.894      3371256281.01      1416.83462      1416.83462      1416.83462
     31120    94.6797    63.4158    -80.887       -80.887      3371688370.68      1416.88932      1416.88932      1416.88932
     31122    94.6801    63.4182    -80.880       -80.880      3372120728.89      1416.94404      1416.94404      1416.94404
     31124    94.6804    63.4205    -80.873       -80.873      3372553340.71      1416.99878      1416.99878      1416.99878
     31126    94.6807    63.4196    -80.865       -80.865      3372986000.91      1417.05352      1417.05352      1417.05352
     31128    94.6811    63.4220    -80.858       -80.858      3373418819.51      1417.10827      1417.10827      1417.10827
     31130    94.6814    63.4243    -80.851       -80.851      3373851482.27      1417.16301      1417.16301      1417.16301
     31132    94.6817    63.4267    -80.843       -80.843      3374284655.62      1417.21778      1417.21778      1417.21778
     31134    94.6821    63.4290    -80.836       -80.836      3374717820.37      1417.27255      1417.27255      1417.27255
     31136    94.6824    63.4314    -80.829       -80.829      3375150972.08      1417.32731      1417.32731      1417.32731
     31138    94.6828    63.4337    -80.821       -80.821      3375584495.33      1417.38210      1417.38210      1417.38210
     31140    94.6831    63.4329    -80.814       -80.814      3376017797.26      1417.43687      1417.43687      1417.43687
     31142    94.6834    63.4352    -80.807       -80.807      3376451419.18      1417.49166      1417.49166      1417.49166
     31144    94.6838    63.4312    -80.800       -80.800      3376884959.06      1417.54645      1417.54645      1417.54645
     31146    94.6841    63.4303    -80.792       -80.792      3377318565.41      1417.60123      1417.60123      1417.60123
     31148    94.6845    63.4326    -80.785       -80.785      3377752541.32      1417.65604      1417.65604      1417.65604
     31150    94.6848    63.4286    -80.778       -80.778      3378186435.16      1417.71084      1417.71084      1417.71084
     31152    94.6851    63.4309    -80.771       -80.771      3378620181.95      1417.76563      1417.76563      1417.76563
     31154    94.6855    63.4301    -80.763       -80.763      3379053770.50      1417.82040      1417.82040      1417.82040
     31156    94.6858    63.4324    -80.756       -80.756      3379487186.62      1417.87515      1417.87515      1417.87515
     31158    94.6861    63.4315    -80.749       -80.749      3379920354.31      1417.92987      1417.92987      1417.92987
