No. moves  % accept.   % accept. vol.   <E_tot>      <E_sr>    <Vol>      <Lx>     <Ly>    <Lz>
     18886    91.4896    59.1920    -142.363       -142.363      1280744645.27      1059.81295      1059.81295      1059.81295
     18888    91.4905    59.1963    -142.341       -142.341      1281006435.71      1059.87758      1059.87758      1059.87758
     18890    91.4913    59.1953    -142.318       -142.318      1281267949.12      1059.94215      1059.94215      1059.94215
     18892    91.4922    59.1997    -142.295       -142.295      1281529600.89      1060.00674      1060.00674      1060.00674
     18894    91.4930    59.2040    -142.272       -142.272      1281791629.89      1060.07139      1060.07139      1060.07139
     18896    91.4939    59.2030    -142.249       -142.249      1282053387.20      1060.13598      1060.13598      1060.13598
     18898    91.4948    59.2073    -142.227       -142.227      1282315032.04      1060.20055      1060.20055      1060.20055
     18900    91.4956    59.2116    -142.204       -142.204      1282576955.40      1060.26516      1060.26516      1060.26516
     18902    91.4965    59.2160    -142.181       -142.181      1282839151.73      1060.32981      1060.32981      1060.32981
     18904    91.4973    59.2097    -142.157       -142.157      1283101230.26      1060.39443      1060.39443      1060.39443
     18906    91.4982    59.2087    -142.134       -142.134      1283362996.52      1060.45899      1060.45899      1060.45899
     18908    91.4990    59.2130    -142.111       -142.111      1283624690.38      1060.52352      1060.52352      1060.52352
     18910    91.4999    59.2121    -142.087       -142.087      1283886171.44      1060.58801      1060.58801      1060.58801
     18912    91.5007    59.2164    -142.064       -142.064      1284147543.69      1060.65248      1060.65248      1060.65248
     18914    91.5016    59.2207    -142.041       -142.041      1284409336.33      1060.71701      1060.71701      1060.71701
     18916    91.5025    59.2250    -142.017       -142.017      1284671294.04      1060.78157      1060.78157      1060.78157
     18918    91.5033    59.2293    -141.994       -141.994      1284933702.36      1060.84620      1060.84620      1060.84620
     18920    91.5042    59.2336    -141.971       -141.971      1285196042.12      1060.91081      1060.91081      1060.91081
     18922    91.5050    59.2379    -141.948       -141.948      1285458555.01      1060.97544      1060.97544      1060.97544
     18924    91.5059    59.2369    -141.924       -141.924      1285720976.07      1061.04005      1061.04005      1061.04005
     18926    91.5068    59.2360    -141.902       -141.902      1285983342.64      1061.10465      1061.10465      1061.10465
     18928    91.5076    59.2403    -141.879       -141.879      1286245395.16      1061.16918      1061.16918      1061.16918
     18930    91.5085    59.2393    -141.856       -141.856      1286507472.63      1061.23370      1061.23370      1061.23370
     18932    91.5093    59.2436    -141.833       -141.833      1286769486.21      1061.29821      1061.29821      1061.29821
     18934    91.5102    59.2479    -141.810       -141.810      1287031482.18      1061.36270      1061.36270      1061.36270
     18936    91.5111    59.2469    -141.787       -141.787      1287293298.28      1061.42716      1061.42716      1061.42716
     18938    91.5119    59.2512    -141.764       -141.764      1287555327.87      1061.49165      1061.49165      1061.49165
     18940    91.5128    59.2503    -141.742       -141.742      1287817437.93      1061.55614      1061.55614      1061.55614
     18942    91.5136    59.2493    -141.719       -141.719      1288079712.33      1061.62066      1061.62066      1061.62066
     18944    91.5145    59.2483    -141.696       -141.696      1288342210.93      1061.68521      1061.68521      1061.68521
     18946    91.5153    59.2421    -141.673       -141.673      1288604592.17      1061.74973      1061.74973      1061.74973
     18948    91.5162    59.2464    -141.650       -141.650      1288867145.42      1061.81428      1061.81428      1061.81428
     18950    91.5171    59.2454    -141.626       -141.626      1289129924.31      1061.87886      1061.87886      1061.87886
     18952    91.5179    59.2391    -141.603       -141.603      1289392585.78      1061.94341      1061.94341      1061.94341
     18954    91.5188    59.2434    -141.580       -141.580      1289655470.02      1062.00799      1062.00799      1062.00799
     18956    91.5196    59.2425    -141.557       -141.557      1289918592.81      1062.07261      1062.07261      1062.07261
     18958    91.5205    59.2468    -141.535       -141.535      1290181628.56      1062.13721      1062.13721      1062.13721
     18960    91.5213    59.2458    -141.512       -141.512      1290444624.78      1062.20179      1062.20179      1062.20179
     18962    91.5222    59.2448    -141.490       -141.490      1290707606.45      1062.26637      1062.26637      1062.26637
     18964    91.5230    59.2491    -141.467       -141.467      1290970987.70      1062.33100      1062.33100      1062.33100
     18966    91.5239    59.2534    -141.443       -141.443      1291234312.62      1062.39562      1062.39562      1062.39562
     18968    91.5248    59.2577    -141.421       -141.421      1291497927.74      1062.46029      1062.46029      1062.46029
     18970    91.5256    59.2514    -141.398       -141.398      1291761425.30      1062.52493      1062.52493      1062.52493
     18972    91.5265    59.2505    -141.375       -141.375      1292024604.20      1062.58950      1062.58950      1062.58950
     18974    91.5273    59.2548    -141.352       -141.352      1292287886.79      1062.65408      1062.65408      1062.65408
     18976    91.5282    59.2591    -141.328       -141.328      1292551384.93      1062.71870      1062.71870      1062.71870
     18978    91.5290    59.2581    -141.305       -141.305      1292815117.58      1062.78335      1062.78335      1062.78335
     18980    91.5299    59.2624    -141.281       -141.281      1293079209.91      1062.84805      1062.84805      1062.84805
     18982    91.5307    59.2614    -141.258       -141.258      1293343430.33      1062.91278      1062.91278      1062.91278
     18984    91.5316    59.2604    -141.235       -141.235      1293607444.97      1062.97746      1062.97746      1062.97746
     18986    91.5324    59.2647    -141.211       -141.211      1293871374.24      1063.04211      1063.04211      1063.04211
     18988    91.5333    59.2690    -141.188       -141.188      1294135611.96      1063.10682      1063.10682      1063.10682
     18990    91.5341    59.2680    -141.165       -141.165      1294400093.65      1063.17156      1063.17156      1063.17156
     18992    91.5350    59.2671    -141.141       -141.141      1294664514.86      1063.23628      1063.23628      1063.23628
     18994    91.5359    59.2713    -141.119       -141.119      1294929084.84      1063.30103      1063.30103      1063.30103
     18996    91.5367    59.2704    -141.096       -141.096      1295193300.73      1063.36570      1063.36570      1063.36570
     18998    91.5375    59.2641    -141.074       -141.074      1295457399.16      1063.43034      1063.43034      1063.43034
     19000    91.5384    59.2632    -141.051       -141.051      1295721339.02      1063.49495      1063.49495      1063.49495
     19002    91.5392    59.2622    -141.028       -141.028      1295985368.85      1063.55956      1063.55956      1063.55956
     19004    91.5401    59.2612    -141.005       -141.005      1296249322.55      1063.62416      1063.62416      1063.62416
     19006    91.5409    59.2655    -140.981       -140.981      1296513598.33      1063.68880      1063.68880      1063.68880
     19008    91.5418    59.2645    -140.958       -140.958      1296777977.33      1063.75346      1063.75346      1063.75346
     19010    91.5427    59.2688    -140.935       -140.935      1297042219.07      1063.81808      1063.81808      1063.81808
     19012    91.5435    59.2731    -140.911       -140.911      1297306315.27      1063.88268      1063.88268      1063.88268
     19014    91.5444    59.2774    -140.888       -140.888      1297570636.68      1063.94730      1063.94730      1063.94730
     19016    91.5452    59.2764    -140.865       -140.865      1297834856.09      1064.01190      1064.01190      1064.01190
     19018    91.5461    59.2702    -140.842       -140.842      1298098958.30      1064.07647      1064.07647      1064.07647
     19020    91.5469    59.2692    -140.818       -140.818      1298362879.65      1064.14100      1064.14100      1064.14100
     19022    91.5477    59.2682    -140.795       -140.795      1298626980.10      1064.20555      1064.20555      1064.20555
     19024    91.5486    59.2725    -140.772       -140.772      1298891579.07      1064.27019      1064.27019      1064.27019
     19026    91.5495    59.2715    -140.748       -140.748      1299156121.10      1064.33481      1064.33481      1064.33481
