No. moves  % accept.   % acc. vol.    E_tot          E_sr          Vol       Lx        Ly        Lz
     13102    88.7723        56.5181         -145.047      -145.047     1248535627.65  979.80867  972.48574  1310.31713
     13104    88.7738        56.5247         -145.067      -145.067     1248458771.49  979.78857  972.46578  1310.29024
     13106    88.7753        56.5237         -148.429      -148.429     1249179356.81  979.97704  972.65284  1310.54229
     13108    88.7768        56.5227         -148.474      -148.474     1249791007.22  980.13696  972.81157  1310.75615
     13110    88.7782        56.5294         -147.239      -147.239     1248901799.79  979.90445  972.58080  1310.44521
     13112    88.7797        56.5360         -152.197      -152.197     1249403399.69  980.03562  972.71099  1310.62063
     13114    88.7812        56.5350         -148.578      -148.578     1250273852.62  980.26316  972.93683  1310.92493
     13116    88.7826        56.5416         -147.088      -147.088     1249670021.91  980.10533  972.78018  1310.71385
     13118    88.7841        56.5483         -149.290      -149.290     1250830841.22  980.40871  973.08129  1311.11957
     13120    88.7856        56.5473         -150.974      -150.974     1250984479.68  980.44885  973.12113  1311.17325
     13122    88.7871        56.5463         -147.250      -147.250     1251190528.06  980.50267  973.17455  1311.24523
     13124    88.7886        56.5453         -145.760      -145.760     1251478670.55  980.57794  973.24925  1311.34588
     13126    88.7901        56.5443         -146.092      -146.092     1252141061.50  980.75091  973.42093  1311.57720
     13128    88.7916        56.5433         -143.669      -143.669     1253198200.02  981.02684  973.69480  1311.94620
     13130    88.7931        56.5347         -146.150      -146.150     1253198200.02  981.02684  973.69480  1311.94620
     13132    88.7946        56.5413         -149.366      -149.366     1254335537.99  981.32352  973.98927  1312.34297
     13134    88.7961        56.5327         -147.908      -147.908     1254335537.99  981.32352  973.98927  1312.34297
     13136    88.7975        56.5241         -147.468      -147.468     1254335537.99  981.32352  973.98927  1312.34297
     13138    88.7990        56.5231         -148.887      -148.887     1254753883.66  981.43261  974.09753  1312.48885
     13140    88.8005        56.5297         -149.811      -149.811     1256638862.35  981.92382  974.58508  1313.14576
     13142    88.8019        56.5363         -146.321      -146.321     1257835873.10  982.23550  974.89443  1313.56257
     13144    88.8034        56.5277         -148.494      -148.494     1257835873.10  982.23550  974.89443  1313.56257
     13146    88.8049        56.5267         -146.520      -146.520     1258144761.36  982.31589  974.97422  1313.67008
     13148    88.8064        56.5257         -148.542      -148.542     1258755111.85  982.47472  975.13185  1313.88248
     13150    88.8079        56.5247         -150.871      -150.871     1258412022.83  982.38545  975.04325  1313.76310
     13152    88.8094        56.5237         -151.867      -151.867     1259054495.84  982.55260  975.20916  1313.98664
     13154    88.8109        56.5151         -154.597      -154.597     1259054495.84  982.55260  975.20916  1313.98664
     13156    88.8124        56.5141         -151.698      -151.698     1259715649.23  982.72456  975.37983  1314.21660
     13158    88.8139        56.5131         -150.180      -150.180     1260341273.69  982.88722  975.54127  1314.43412
     13160    88.8153        56.5046         -148.881      -148.881     1260341273.69  982.88722  975.54127  1314.43412
     13162    88.8168        56.5112         -149.713      -149.713     1260382174.60  982.89785  975.55182  1314.44834
     13164    88.8183        56.5178         -150.556      -150.556     1260625065.19  982.96098  975.61449  1314.53277
     13166    88.8198        56.5244         -152.167      -152.167     1261268627.01  983.12822  975.78048  1314.75643
     13168    88.8213        56.5310         -152.833      -152.833     1261542431.47  983.19936  975.85108  1314.85156
     13170    88.8227        56.5300         -155.720      -155.720     1262027871.58  983.32546  975.97624  1315.02019
     13172    88.8242        56.5366         -150.477      -150.477     1263385171.52  983.67785  976.32600  1315.49145
     13174    88.8257        56.5356         -152.607      -152.607     1263191335.87  983.62754  976.27606  1315.42417
     13176    88.8272        56.5422         -154.943      -154.943     1264331268.07  983.92333  976.56965  1315.81974
     13178    88.8287        56.5336         -147.724      -147.724     1264331268.07  983.92333  976.56965  1315.81974
     13180    88.8301        56.5402         -149.578      -149.578     1264963138.88  984.08722  976.73230  1316.03891
     13182    88.8316        56.5392         -147.555      -147.555     1265406900.69  984.20228  976.84651  1316.19278
     13184    88.8331        56.5382         -149.987      -149.987     1265182889.87  984.14420  976.78886  1316.11511
     13186    88.8346        56.5448         -152.575      -152.575     1266038527.51  984.36601  977.00901  1316.41174
     13188    88.8360        56.5514         -151.950      -151.950     1267650409.75  984.78358  977.42347  1316.97017
     13190    88.8375        56.5580         -153.963      -153.963     1268087024.74  984.89663  977.53567  1317.12136
     13192    88.8389        56.5646         -151.836      -151.836     1268949724.38  985.11993  977.75730  1317.41998
     13194    88.8404        56.5636         -151.444      -151.444     1268754534.95  985.06942  977.70716  1317.35242
     13196    88.8418        56.5702         -157.403      -157.403     1269473106.03  985.25535  977.89171  1317.60107
     13198    88.8433        56.5692         -151.743      -151.743     1269517155.73  985.26674  977.90302  1317.61631
     13200    88.8448        56.5606         -143.510      -143.510     1269517155.73  985.26674  977.90302  1317.61631
     13202    88.8462        56.5596         -145.855      -145.855     1269861995.96  985.35595  977.99155  1317.73561
     13204    88.8477        56.5586         -144.670      -144.670     1270894673.47  985.62298  978.25659  1318.09271
     13206    88.8492        56.5652         -145.036      -145.036     1272038126.49  985.91849  978.54989  1318.48790
     13208    88.8507        56.5642         -146.732      -146.732     1272813949.42  986.11888  978.74879  1318.75590
     13210    88.8521        56.5632         -144.307      -144.307     1273627406.24  986.32892  978.95725  1319.03678
     13212    88.8536        56.5622         -144.505      -144.505     1274113516.21  986.45438  979.08178  1319.20457
     13214    88.8551        56.5688         -145.991      -145.991     1275553647.92  986.82591  979.45053  1319.70141
     13216    88.8565        56.5602         -146.573      -146.573     1275553647.92  986.82591  979.45053  1319.70141
     13218    88.8580        56.5668         -147.804      -147.804     1276482766.21  987.06545  979.68828  1320.02176
     13220    88.8594        56.5734         -147.034      -147.034     1275852370.21  986.90294  979.52698  1319.80443
     13222    88.8609        56.5724         -145.338      -145.338     1275813066.56  986.89280  979.51692  1319.79087
     13224    88.8624        56.5714         -150.475      -150.475     1276690072.00  987.11888  979.74131  1320.09322
     13226    88.8639        56.5780         -149.034      -149.034     1277889456.51  987.42790  980.04802  1320.50647
     13228    88.8653        56.5845         -150.129      -150.129     1279633683.16  987.87695  980.49372  1321.10700
     13230    88.8668        56.5835         -147.242      -147.242     1280498904.41  988.09955  980.71466  1321.40469
     13232    88.8683        56.5825         -148.767      -148.767     1281611074.70  988.38554  980.99850  1321.78714
     13234    88.8697        56.5815         -150.348      -150.348     1282092955.52  988.50940  981.12144  1321.95278
     13236    88.8712        56.5805         -147.174      -147.174     1283131624.95  988.77627  981.38632  1322.30967
     13238    88.8726        56.5871         -149.833      -149.833     1284242581.14  989.06156  981.66947  1322.69119
     13240    88.8741        56.5861         -142.852      -142.852     1284359553.04  989.09158  981.69927  1322.73135
     13242    88.8756        56.5927         -144.337      -144.337     1285564837.68  989.40089  982.00626  1323.14498
     13244    88.8770        56.5917         -145.415      -145.415     1285948126.48  989.49921  982.10385  1323.27647
     13246    88.8784        56.5907         -146.153      -146.153     1287012829.11  989.77222  982.37482  1323.64157
     13248    88.8799        56.5897         -143.293      -143.293     1287164509.58  989.81110  982.41341  1323.69357
     13250    88.8814        56.5962         -147.186      -147.186     1288230674.46  990.08431  982.68458  1324.05894
     13252    88.8828        56.6028         -142.666      -142.666     1289062850.02  990.29746  982.89613  1324.34398
     13254    88.8843        56.6093         -145.103      -145.103     1289563964.97  990.42576  983.02348  1324.51557
     13256    88.8858        56.6159         -145.559      -145.559     1289084485.87  990.30300  982.90163  1324.35139
     13258    88.8873        56.6149         -144.010      -144.010     1289475135.83  990.40302  983.00091  1324.48516
