No. moves  % accept.   % accept. vol.   <E_tot>      <E_sr>    <Vol>      <Lx>     <Ly>    <Lz>
     20924    92.7134    59.8547    -111.612       -111.612      2092191796.01      1128.76082      1120.32464      1509.51372
     20926    92.7141    59.8585    -111.597       -111.597      2092578618.28      1128.82305      1120.38641      1509.59695
     20928    92.7148    59.8624    -111.582       -111.582      2092965571.99      1128.88529      1120.44818      1509.68018
     20930    92.7154    59.8614    -111.568       -111.568      2093352706.93      1128.94755      1120.50997      1509.76344
     20932    92.7161    59.8605    -111.552       -111.552      2093739640.80      1129.00978      1120.57174      1509.84666
     20934    92.7168    59.8596    -111.537       -111.537      2094126549.42      1129.07199      1120.63349      1509.92986
     20936    92.7175    59.8586    -111.522       -111.522      2094512922.90      1129.13414      1120.69517      1510.01297
     20938    92.7181    59.8577    -111.507       -111.507      2094899172.12      1129.19627      1120.75684      1510.09606
     20940    92.7188    59.8567    -111.492       -111.492      2095285660.71      1129.25842      1120.81852      1510.17917
     20942    92.7195    59.8558    -111.478       -111.478      2095671846.62      1129.32053      1120.88016      1510.26223
     20944    92.7201    59.8501    -111.463       -111.463      2096057891.38      1129.38261      1120.94178      1510.34526
     20946    92.7208    59.8444    -111.448       -111.448      2096443795.07      1129.44467      1121.00338      1510.42825
     20948    92.7214    59.8434    -111.434       -111.434      2096829548.42      1129.50671      1121.06496      1510.51122
     20950    92.7221    59.8473    -111.420       -111.420      2097215529.86      1129.56877      1121.12655      1510.59421
     20952    92.7228    59.8463    -111.406       -111.406      2097601508.59      1129.63082      1121.18814      1510.67720
     20954    92.7234    59.8454    -111.391       -111.391      2097987315.44      1129.69285      1121.24970      1510.76014
     20956    92.7241    59.8444    -111.377       -111.377      2098372923.56      1129.75485      1121.31124      1510.84305
     20958    92.7248    59.8483    -111.363       -111.363      2098758833.72      1129.81687      1121.37280      1510.92600
     20960    92.7254    59.8473    -111.349       -111.349      2099144877.25      1129.87891      1121.43437      1511.00896
     20962    92.7261    59.8464    -111.335       -111.335      2099530973.09      1129.94094      1121.49594      1511.09192
     20964    92.7267    59.8502    -111.320       -111.320      2099916607.47      1130.00292      1121.55745      1511.17480
     20966    92.7274    59.8540    -111.306       -111.306      2100302739.92      1130.06494      1121.61902      1511.25775
     20968    92.7280    59.8531    -111.291       -111.291      2100689062.11      1130.12698      1121.68059      1511.34072
     20970    92.7287    59.8569    -111.277       -111.277      2101075862.35      1130.18908      1121.74222      1511.42376
     20972    92.7294    59.8560    -111.263       -111.263      2101462667.34      1130.25116      1121.80384      1511.50679
     20974    92.7301    59.8551    -111.249       -111.249      2101849651.23      1130.31326      1121.86548      1511.58983
     20976    92.7307    59.8589    -111.235       -111.235      2102236765.55      1130.37537      1121.92712      1511.67289
     20978    92.7314    59.8627    -111.221       -111.221      2102624074.55      1130.43750      1121.98879      1511.75597
     20980    92.7320    59.8665    -111.208       -111.208      2103011791.57      1130.49966      1122.05049      1511.83911
     20982    92.7327    59.8656    -111.194       -111.194      2103399425.49      1130.56181      1122.11217      1511.92223
     20984    92.7333    59.8647    -111.180       -111.180      2103786740.68      1130.62392      1122.17382      1512.00528
     20986    92.7340    59.8685    -111.166       -111.166      2104173744.65      1130.68599      1122.23542      1512.08828
     20988    92.7347    59.8675    -111.153       -111.153      2104560653.45      1130.74803      1122.29700      1512.17126
     20990    92.7353    59.8714    -111.139       -111.139      2104947954.97      1130.81012      1122.35862      1512.25429
     20992    92.7360    59.8752    -111.125       -111.125      2105335525.01      1130.87223      1122.42027      1512.33735
     20994    92.7366    59.8742    -111.111       -111.111      2105723126.77      1130.93434      1122.48192      1512.42041
     20996    92.7373    59.8733    -111.097       -111.097      2106110614.85      1130.99643      1122.54354      1512.50345
     20998    92.7380    59.8676    -111.083       -111.083      2106497962.01      1131.05850      1122.60515      1512.58645
     21000    92.7386    59.8667    -111.069       -111.069      2106885183.16      1131.12054      1122.66673      1512.66943
     21002    92.7393    59.8705    -111.056       -111.056      2107272413.33      1131.18259      1122.72831      1512.75240
     21004    92.7399    59.8743    -111.042       -111.042      2107659587.20      1131.24461      1122.78987      1512.83535
     21006    92.7406    59.8734    -111.028       -111.028      2108046708.48      1131.30663      1122.85142      1512.91828
     21008    92.7412    59.8772    -111.014       -111.014      2108434195.82      1131.36868      1122.91301      1513.00127
     21010    92.7419    59.8762    -111.001       -111.001      2108821495.18      1131.43071      1122.97457      1513.08421
     21012    92.7426    59.8801    -110.987       -110.987      2109209492.98      1131.49281      1123.03621      1513.16726
     21014    92.7432    59.8839    -110.973       -110.973      2109597311.66      1131.55488      1123.09782      1513.25027
     21016    92.7439    59.8782    -110.959       -110.959      2109984989.52      1131.61693      1123.15940      1513.33325
     21018    92.7445    59.8820    -110.946       -110.946      2110372719.92      1131.67898      1123.22099      1513.41623
     21020    92.7452    59.8811    -110.932       -110.932      2110760667.86      1131.74104      1123.28259      1513.49923
     21022    92.7459    59.8754    -110.919       -110.919      2111148475.00      1131.80309      1123.34417      1513.58221
     21024    92.7465    59.8792    -110.906       -110.906      2111536678.17      1131.86517      1123.40579      1513.66523
     21026    92.7472    59.8782    -110.892       -110.892      2111925023.25      1131.92727      1123.46742      1513.74828
     21028    92.7478    59.8821    -110.879       -110.879      2112313939.28      1131.98942      1123.52911      1513.83140
     21030    92.7485    59.8859    -110.866       -110.866      2112703117.75      1132.05160      1123.59083      1513.91455
     21032    92.7492    59.8897    -110.853       -110.853      2113092686.53      1132.11382      1123.65258      1513.99775
     21034    92.7498    59.8935    -110.839       -110.839      2113482350.84      1132.17604      1123.71434      1514.08097
     21036    92.7505    59.8973    -110.825       -110.825      2113872058.02      1132.23826      1123.77609      1514.16418
     21038    92.7512    59.9011    -110.811       -110.811      2114261403.76      1132.30044      1123.83780      1514.24732
     21040    92.7518    59.9049    -110.797       -110.797      2114650817.57      1132.36261      1123.89951      1514.33047
     21042    92.7525    59.9088    -110.784       -110.784      2115040298.19      1132.42479      1123.96122      1514.41362
     21044    92.7531    59.9126    -110.770       -110.770      2115430230.23      1132.48701      1124.02298      1514.49683
     21046    92.7538    59.9116    -110.756       -110.756      2115820226.35      1132.54923      1124.08474      1514.58004
     21048    92.7544    59.9059    -110.741       -110.741      2116210081.28      1132.61143      1124.14648      1514.66322
     21050    92.7551    59.9050    -110.727       -110.727      2116600078.20      1132.67364      1124.20822      1514.74642
     21052    92.7558    59.9040    -110.714       -110.714      2116990006.56      1132.73584      1124.26995      1514.82960
     21054    92.7564    59.9079    -110.700       -110.700      2117379826.30      1132.79802      1124.33167      1514.91275
     21056    92.7571    59.9022    -110.686       -110.686      2117769505.02      1132.86017      1124.39336      1514.99587
     21058    92.7577    59.9060    -110.672       -110.672      2118159603.01      1132.92237      1124.45509      1515.07905
     21060    92.7584    59.9050    -110.658       -110.658      2118549574.93      1132.98455      1124.51680      1515.16220
     21062    92.7590    59.9041    -110.644       -110.644      2118939280.11      1133.04669      1124.57848      1515.24530
     21064    92.7597    59.9032    -110.630       -110.630      2119328992.47      1133.10882      1124.64015      1515.32839
