No. moves  % accept.   % accept. vol.   <E_tot>      <E_sr>    <Vol>      <Lx>     <Ly>    <Lz>
     42416    96.1306    67.9013    -57.219       -57.219      7707366761.57      1672.28439      1659.78600      2236.37833
     42418    96.1308    67.9004    -57.217       -57.217      7708025000.94      1672.32936      1659.83064      2236.43847
     42420    96.1310    67.8972    -57.214       -57.214      7708683159.08      1672.37433      1659.87527      2236.49860
     42422    96.1312    67.8964    -57.211       -57.211      7709341430.42      1672.41929      1659.91990      2236.55874
     42424    96.1313    67.8955    -57.208       -57.208      7709999488.77      1672.46425      1659.96452      2236.61886
     42426    96.1315    67.8970    -57.205       -57.205      7710657432.74      1672.50920      1660.00913      2236.67897
     42428    96.1317    67.8986    -57.202       -57.202      7711315726.49      1672.55416      1660.05376      2236.73910
     42430    96.1319    67.9001    -57.199       -57.199      7711973976.17      1672.59912      1660.09838      2236.79923
     42432    96.1321    67.9016    -57.196       -57.196      7712631572.03      1672.64405      1660.14297      2236.85931
     42434    96.1322    67.9031    -57.194       -57.194      7713289533.35      1672.68899      1660.18758      2236.91941
     42436    96.1324    67.9046    -57.191       -57.191      7713947521.99      1672.73394      1660.23219      2236.97951
     42438    96.1326    67.9061    -57.188       -57.188      7714605341.30      1672.77887      1660.27678      2237.03960
     42440    96.1328    67.9076    -57.185       -57.185      7715262995.35      1672.82379      1660.32137      2237.09968
     42442    96.1329    67.9068    -57.182       -57.182      7715920867.24      1672.86872      1660.36597      2237.15976
     42444    96.1331    67.9036    -57.179       -57.179      7716578658.03      1672.91365      1660.41055      2237.21984
     42446    96.1333    67.9027    -57.176       -57.176      7717236454.02      1672.95857      1660.45514      2237.27992
     42448    96.1335    67.9019    -57.174       -57.174      7717893986.57      1673.00348      1660.49972      2237.33998
     42450    96.1337    67.9034    -57.171       -57.171      7718551890.05      1673.04840      1660.54430      2237.40006
     42452    96.1338    67.9026    -57.168       -57.168      7719209601.39      1673.09332      1660.58888      2237.46012
     42454    96.1340    67.9041    -57.165       -57.165      7719867526.81      1673.13824      1660.63347      2237.52019
     42456    96.1342    67.9056    -57.162       -57.162      7720525597.13      1673.18316      1660.67806      2237.58027
     42458    96.1344    67.9071    -57.159       -57.159      7721183014.59      1673.22806      1660.72262      2237.64031
     42460    96.1345    67.9086    -57.157       -57.157      7721840822.78      1673.27297      1660.76719      2237.70037
     42462    96.1347    67.9078    -57.154       -57.154      7722498491.46      1673.31787      1660.81176      2237.76042
     42464    96.1349    67.9093    -57.151       -57.151      7723155576.76      1673.36274      1660.85629      2237.82043
     42466    96.1351    67.9084    -57.148       -57.148      7723812336.29      1673.40760      1660.90082      2237.88042
     42468    96.1353    67.9100    -57.145       -57.145      7724468932.97      1673.45245      1660.94533      2237.94040
     42470    96.1354    67.9091    -57.142       -57.142      7725125864.24      1673.49731      1660.98986      2238.00039
     42472    96.1356    67.9106    -57.139       -57.139      7725782797.16      1673.54217      1661.03438      2238.06038
     42474    96.1358    67.9098    -57.136       -57.136      7726440012.87      1673.58704      1661.07892      2238.12039
     42476    96.1360    67.9113    -57.133       -57.133      7727097678.98      1673.63193      1661.12347      2238.18041
     42478    96.1361    67.9128    -57.130       -57.130      7727755499.19      1673.67682      1661.16802      2238.24045
     42480    96.1363    67.9120    -57.128       -57.128      7728413304.29      1673.72171      1661.21258      2238.30048
     42482    96.1365    67.9135    -57.125       -57.125      7729071568.76      1673.76662      1661.25715      2238.36054
     42484    96.1367    67.9150    -57.122       -57.122      7729729673.92      1673.81151      1661.30171      2238.42058
     42486    96.1368    67.9165    -57.119       -57.119      7730387298.58      1673.85639      1661.34625      2238.48059
     42488    96.1370    67.9180    -57.116       -57.116      7731045574.95      1673.90129      1661.39082      2238.54064
     42490    96.1372    67.9195    -57.113       -57.113      7731703856.84      1673.94619      1661.43538      2238.60069
     42492    96.1374    67.9187    -57.110       -57.110      7732361897.37      1673.99108      1661.47994      2238.66072
     42494    96.1376    67.9202    -57.107       -57.107      7733020374.97      1674.03598      1661.52451      2238.72077
     42496    96.1377    67.9217    -57.104       -57.104      7733679164.17      1674.08090      1661.56909      2238.78084
     42498    96.1379    67.9232    -57.101       -57.101      7734337571.51      1674.12580      1661.61365      2238.84088
     42500    96.1381    67.9224    -57.098       -57.098      7734996055.07      1674.17070      1661.65821      2238.90092
     42502    96.1383    67.9239    -57.095       -57.095      7735654785.02      1674.21561      1661.70278      2238.96098
     42504    96.1384    67.9230    -57.092       -57.092      7736313594.71      1674.26051      1661.74736      2239.02104
     42506    96.1386    67.9222    -57.089       -57.089      7736972300.22      1674.30542      1661.79192      2239.08109
     42508    96.1388    67.9237    -57.086       -57.086      7737631255.62      1674.35033      1661.83650      2239.14115
     42510    96.1390    67.9252    -57.083       -57.083      7738290042.25      1674.39523      1661.88107      2239.20120
     42512    96.1391    67.9244    -57.080       -57.080      7738949143.32      1674.44014      1661.92564      2239.26126
     42514    96.1393    67.9212    -57.077       -57.077      7739608163.30      1674.48505      1661.97022      2239.32132
     42516    96.1395    67.9203    -57.075       -57.075      7740267506.29      1674.52997      1662.01480      2239.38139
     42518    96.1397    67.9218    -57.072       -57.072      7740927290.65      1674.57491      1662.05940      2239.44148
     42520    96.1399    67.9233    -57.069       -57.069      7741587256.72      1674.61985      1662.10401      2239.50159
     42522    96.1400    67.9248    -57.066       -57.066      7742247445.42      1674.66480      1662.14862      2239.56170
     42524    96.1402    67.9263    -57.063       -57.063      7742907736.46      1674.70976      1662.19324      2239.62182
     42526    96.1404    67.9279    -57.060       -57.060      7743568042.49      1674.75471      1662.23786      2239.68193
     42528    96.1406    67.9294    -57.057       -57.057      7744228770.35      1674.79968      1662.28249      2239.74207
     42530    96.1407    67.9309    -57.054       -57.054      7744889322.67      1674.84464      1662.32711      2239.80219
     42532    96.1409    67.9324    -57.051       -57.051      7745550163.46      1674.88961      1662.37175      2239.86233
     42534    96.1411    67.9315    -57.048       -57.048      7746210643.53      1674.93456      1662.41636      2239.92245
     42536    96.1413    67.9330    -57.045       -57.045      7746870903.51      1674.97950      1662.46097      2239.98255
     42538    96.1415    67.9346    -57.042       -57.042      7747530572.96      1675.02441      1662.50554      2240.04261
     42540    96.1416    67.9361    -57.039       -57.039      7748190133.56      1675.06932      1662.55011      2240.10266
     42542    96.1418    67.9376    -57.036       -57.036      7748849919.26      1675.11423      1662.59469      2240.16273
     42544    96.1420    67.9367    -57.033       -57.033      7749509700.21      1675.15914      1662.63927      2240.22279
     42546    96.1422    67.9382    -57.030       -57.030      7750170012.41      1675.20407      1662.68386      2240.28287
     42548    96.1423    67.9397    -57.027       -57.027      7750830351.24      1675.24900      1662.72846      2240.34296
     42550    96.1425    67.9412    -57.024       -57.024      7751490397.14      1675.29392      1662.77304      2240.40303
     42552    96.1427    67.9404    -57.021       -57.021      7752150224.84      1675.33883      1662.81761      2240.46308
     42554    96.1429    67.9396    -57.018       -57.018      7752810181.37      1675.38373      1662.86218      2240.52314
     42556    96.1431    67.9411    -57.015       -57.015      7753469689.00      1675.42862      1662.90673      2240.58317
     42558    96.1432    67.9426    -57.012       -57.012      7754129405.72      1675.47352      1662.95129      2240.64321
     42560    96.1434    67.9441    -57.009       -57.009      7754789277.21      1675.51842      1662.99586      2240.70325
     42562    96.1436    67.9456    -57.006       -57.006      7755448904.78      1675.56330      1663.04041      2240.76328
     42564    96.1438    67.9447    -57.003       -57.003      7756108429.31      1675.60818      1663.08495      2240.82330
     42566    96.1439    67.9462    -57.000       -57.000      7756768033.67      1675.65306      1663.12950      2240.88332
