No. moves  % accept.   % acc. vol.    E_tot          E_sr          Vol       Lx        Ly        Lz
     614    59.4939        50.0000         -4298.378      -4298.378     741076.39  82.34337  81.72795  110.11938
     616    59.5126        50.1623         -4288.638      -4288.638     749607.96  82.65815  82.04038  110.54035
     618    59.5319        50.1618         -4278.261      -4278.261     756638.65  82.91577  82.29607  110.88487
     620    59.5509        50.0000         -4277.508      -4277.508     756638.65  82.91577  82.29607  110.88487
     622    59.5677        50.1608         -4288.696      -4288.696     761852.53  83.10579  82.48467  111.13898
     624    59.5867        50.1603         -4304.656      -4304.656     761206.72  83.08230  82.46135  111.10757
     626    59.6066        50.1597         -4302.156      -4302.156     765102.72  83.22380  82.60180  111.29680
     628    59.6227        50.1592         -4304.345      -4304.345     771261.11  83.44650  82.82283  111.59462
     630    59.6402        50.3175         -4297.733      -4297.733     773264.91  83.51870  82.89450  111.69118
     632    59.6554        50.1582         -4284.637      -4284.637     773264.91  83.51870  82.89450  111.69118
     634    59.6730        50.1577         -4283.449      -4283.449     778974.63  83.72376  83.09802  111.96541
     636    59.6890        50.3145         -4296.892      -4296.892     783471.37  83.88456  83.25762  112.18044
     638    59.7042        50.1567         -4302.591      -4302.591     783471.37  83.88456  83.25762  112.18044
     640    59.7183        50.1562         -4258.722      -4258.722     788037.31  84.04720  83.41904  112.39794
     642    59.7356        50.0000         -4272.124      -4272.124     788037.31  84.04720  83.41904  112.39794
     644    59.7514        50.0000         -4273.669      -4273.669     788971.96  84.08041  83.45201  112.44236
     646    59.7688        50.0000         -4250.293      -4250.293     795906.34  84.32602  83.69578  112.77083
     648    59.7854        50.0000         -4264.526      -4264.526     799600.36  84.45628  83.82507  112.94502
     650    59.8030        50.0000         -4195.385      -4195.385     805492.31  84.66322  84.03046  113.22176
     652    59.8229        50.0000         -4178.995      -4178.995     813945.06  84.95834  84.32337  113.61643
     654    59.8403        50.0000         -4168.412      -4168.412     816610.02  85.05096  84.41530  113.74029
     656    59.8590        50.0000         -4210.001      -4210.001     816882.08  85.06040  84.42467  113.75292
     658    59.8773        50.1520         -4177.953      -4177.953     831745.78  85.57321  84.93365  114.43872
     660    59.8971        50.1515         -4149.083      -4149.083     834241.53  85.65872  85.01852  114.55306
     662    59.9195        50.0000         -4158.475      -4158.475     834241.53  85.65872  85.01852  114.55306
     664    59.9391        49.8494         -4169.975      -4169.975     834241.53  85.65872  85.01852  114.55306
     666    59.9563        50.0000         -4197.922      -4197.922     838289.86  85.79705  85.15582  114.73806
     668    59.9740        49.8503         -4210.623      -4210.623     838289.86  85.79705  85.15582  114.73806
     670    59.9877        49.8507         -4201.102      -4201.102     839337.40  85.83278  85.19128  114.78583
     672    60.0032        49.8512         -4187.255      -4187.255     843629.78  85.97884  85.33625  114.98117
     674    60.0219        49.8516         -4173.727      -4173.727     844319.74  86.00228  85.35951  115.01251
     676    60.0387        50.0000         -4179.422      -4179.422     857377.99  86.44338  85.79732  115.60241
     678    60.0544        50.0000         -4199.432      -4199.432     857446.75  86.44569  85.79961  115.60550
     680    60.0702        49.8529         -4208.760      -4208.760     857446.75  86.44569  85.79961  115.60550
     682    60.0877        49.8534         -4205.752      -4205.752     863247.36  86.64019  85.99265  115.86560
     684    60.1023        49.7076         -4189.449      -4189.449     863247.36  86.64019  85.99265  115.86560
     686    60.1172        49.5627         -4210.627      -4210.627     863247.36  86.64019  85.99265  115.86560
     688    60.1314        49.5640         -4183.157      -4183.157     870396.49  86.87871  86.22939  116.18458
     690    60.1484        49.5652         -4223.495      -4223.495     870484.79  86.88164  86.23230  116.18851
     692    60.1662        49.5665         -4205.510      -4205.510     874001.75  86.99849  86.34828  116.34477
     694    60.1820        49.5677         -4217.053      -4217.053     877822.80  87.12509  86.47393  116.51407
     696    60.1979        49.7126         -4211.598      -4211.598     892020.35  87.59229  86.93764  117.13887
     698    60.2137        49.5702         -4200.971      -4200.971     892020.35  87.59229  86.93764  117.13887
     700    60.2285        49.5714         -4216.089      -4216.089     899838.48  87.84745  87.19089  117.48010
     702    60.2438        49.4302         -4202.528      -4202.528     899838.48  87.84745  87.19089  117.48010
     704    60.2598        49.4318         -4197.530      -4197.530     905077.75  88.01761  87.35979  117.70766
     706    60.2786        49.4334         -4185.962      -4185.962     904623.88  88.00290  87.34518  117.68798
     708    60.2953        49.4350         -4174.222      -4174.222     909949.02  88.17524  87.51623  117.91846
     710    60.3101        49.5775         -4168.526      -4168.526     918676.37  88.45624  87.79513  118.29425
     712    60.3270        49.4382         -4145.710      -4145.710     918676.37  88.45624  87.79513  118.29425
     714    60.3459        49.2997         -4163.333      -4163.333     918676.37  88.45624  87.79513  118.29425
     716    60.3639        49.3017         -4140.439      -4140.439     921336.51  88.54154  87.87979  118.40831
     718    60.3815        49.4429         -4154.071      -4154.071     922009.53  88.56309  87.90119  118.43714
     720    60.3988        49.3056         -4143.838      -4143.838     922009.53  88.56309  87.90119  118.43714
     722    60.4117        49.3075         -4124.802      -4124.802     929881.11  88.81441  88.15063  118.77323
     724    60.4288        49.1713         -4139.409      -4139.409     929881.11  88.81441  88.15063  118.77323
     726    60.4440        49.0358         -4147.119      -4147.119     929881.11  88.81441  88.15063  118.77323
     728    60.4600        49.0385         -4165.239      -4165.239     935113.18  88.98067  88.31565  118.99558
     730    60.4753        49.0411         -4153.212      -4153.212     936265.64  89.01721  88.35191  119.04444
     732    60.4925        49.0437         -4144.370      -4144.370     943381.53  89.24216  88.57518  119.34527
     734    60.5081        49.1826         -4099.702      -4099.702     955864.02  89.63405  88.96414  119.86935
     736    60.5248        49.3207         -4089.804      -4089.804     968725.69  90.03428  89.36138  120.40459
     738    60.5403        49.3225         -4094.051      -4094.051     974811.39  90.22243  89.54812  120.65620
     740    60.5567        49.3243         -4055.224      -4055.224     979529.55  90.36775  89.69236  120.85055
     742    60.5740        49.3261         -4079.467      -4079.467     988093.51  90.63035  89.95299  121.20172
     744    60.5912        49.1935         -4063.923      -4063.923     988093.51  90.63035  89.95299  121.20172
     746    60.6084        49.3298         -4078.533      -4078.533     999827.10  90.98768  90.30765  121.67959
     748    60.6258        49.3316         -4073.557      -4073.557     1006552.68  91.19124  90.50969  121.95182
     750    60.6417        49.4667         -4049.606      -4049.606     1022338.04  91.66548  90.98038  122.58602
     752    60.6570        49.4681         -4064.206      -4064.206     1023520.98  91.70082  91.01546  122.63328
     754    60.6711        49.3369         -4065.101      -4065.101     1023520.98  91.70082  91.01546  122.63328
     756    60.6849        49.3386         -4065.386      -4065.386     1025567.95  91.76191  91.07610  122.71498
     758    60.6992        49.2084         -4054.355      -4054.355     1025567.95  91.76191  91.07610  122.71498
     760    60.7153        49.3421         -4068.129      -4068.129     1036696.59  92.09263  91.40434  123.15725
     762    60.7320        49.3438         -4082.984      -4082.984     1037883.12  92.12775  91.43920  123.20422
     764    60.7443        49.2147         -4094.064      -4094.064     1037883.12  92.12775  91.43920  123.20422
     766    60.7599        49.3473         -4046.716      -4046.716     1047623.68  92.41506  91.72436  123.58845
     768    60.7751        49.3490         -4047.587      -4047.587     1050213.84  92.49116  91.79989  123.69022
     770    60.7918        49.3506         -4054.260      -4054.260     1053349.61  92.58312  91.89117  123.81320
     772    60.8052        49.3523         -4054.313      -4054.313     1060234.97  92.78441  92.09095  124.08239
     774    60.8207        49.4832         -4049.921      -4049.921     1074543.16  93.19993  92.50337  124.63807
     776    60.8373        49.4845         -4030.051      -4030.051     1079396.62  93.34004  92.64243  124.82545
     778    60.8509        49.4859         -4023.987      -4023.987     1081423.74  93.39844  92.70039  124.90354
     780    60.8636        49.3590         -4034.271      -4034.271     1081423.74  93.39844  92.70039  124.90354
     782    60.8808        49.3606         -4021.732      -4021.732     1082314.40  93.42407  92.72583  124.93782
     784    60.8959        49.2347         -4033.261      -4033.261     1082314.40  93.42407  92.72583  124.93782
     786    60.9109        49.2366         -4014.178      -4014.178     1085816.22  93.52472  92.82573  125.07242
     788    60.9282        49.3655         -4014.923      -4014.923     1093707.22  93.75073  93.05005  125.37467
     790    60.9430        49.3671         -4008.566      -4008.566     1096095.19  93.81891  93.11772  125.46585
     792    60.9573        49.4949         -3992.506      -3992.506     1107062.45  94.13078  93.42726  125.88292
     794    60.9724        49.6222         -4004.335      -4004.335     1124947.22  94.63498  93.92769  126.55719
     796    60.9863        49.7487         -4010.797      -4010.797     1140487.49  95.06876  94.35823  127.13729
     798    61.0013        49.7494         -4006.862      -4006.862     1144068.49  95.16815  94.45688  127.27022
     800    61.0170        49.7500         -3999.102      -3999.102     1152795.89  95.40953  94.69646  127.59302
