No. moves  % accept.       <E_tot>         <E_sr>
     11318    49.7367        -7024.459       -7024.459
     11320    49.7367        -7024.438       -7024.438
     11322    49.7367        -7024.446       -7024.446
     11324    49.7368        -7024.426       -7024.426
     11326    49.7368        -7024.409       -7024.409
     11328    49.7369        -7024.397       -7024.397
     11330    49.7369        -7024.422       -7024.422
     11332    49.7369        -7024.462       -7024.462
     11334    49.7369        -7024.494       -7024.494
     11336    49.7371        -7024.543       -7024.543
     11338    49.7370        -7024.558       -7024.558
     11340    49.7370        -7024.590       -7024.590
     11342    49.7370        -7024.611       -7024.611
     11344    49.7370        -7024.611       -7024.611
     11346    49.7368        -7024.616       -7024.616
     11348    49.7368        -7024.627       -7024.627
     11350    49.7367        -7024.605       -7024.605
     11352    49.7370        -7024.630       -7024.630
     11354    49.7371        -7024.667       -7024.667
     11356    49.7370        -7024.692       -7024.692
     11358    49.7371        -7024.730       -7024.730
     11360    49.7371        -7024.773       -7024.773
     11362    49.7372        -7024.799       -7024.799
     11364    49.7371        -7024.780       -7024.780
     11366    49.7370        -7024.711       -7024.711
     11368    49.7369        -7024.686       -7024.686
     11370    49.7370        -7024.679       -7024.679
     11372    49.7369        -7024.666       -7024.666
     11374    49.7369        -7024.686       -7024.686
     11376    49.7368        -7024.727       -7024.727
     11378    49.7368        -7024.737       -7024.737
     11380    49.7366        -7024.782       -7024.782
     11382    49.7366        -7024.809       -7024.809
     11384    49.7366        -7024.822       -7024.822
     11386    49.7367        -7024.847       -7024.847
     11388    49.7368        -7024.881       -7024.881
     11390    49.7368        -7024.905       -7024.905
     11392    49.7369        -7024.925       -7024.925
     11394    49.7370        -7024.911       -7024.911
     11396    49.7370        -7024.901       -7024.901
     11398    49.7370        -7024.896       -7024.896
     11400    49.7370        -7024.935       -7024.935
     11402    49.7370        -7024.954       -7024.954
     11404    49.7369        -7024.977       -7024.977
     11406    49.7371        -7025.023       -7025.023
     11408    49.7370        -7024.983       -7024.983
     11410    49.7370        -7024.973       -7024.973
     11412    49.7372        -7024.980       -7024.980
     11414    49.7372        -7025.012       -7025.012
     11416    49.7372        -7025.058       -7025.058
     11418    49.7371        -7025.020       -7025.020
     11420    49.7372        -7025.033       -7025.033
     11422    49.7370        -7025.094       -7025.094
     11424    49.7369        -7025.145       -7025.145
     11426    49.7368        -7025.189       -7025.189
     11428    49.7369        -7025.203       -7025.203
     11430    49.7369        -7025.224       -7025.224
     11432    49.7368        -7025.240       -7025.240
     11434    49.7369        -7025.250       -7025.250
     11436    49.7368        -7025.316       -7025.316
     11438    49.7368        -7025.358       -7025.358
     11440    49.7369        -7025.409       -7025.409
     11442    49.7369        -7025.434       -7025.434
     11444    49.7369        -7025.468       -7025.468
     11446    49.7369        -7025.491       -7025.491
     11448    49.7370        -7025.500       -7025.500
     11450    49.7370        -7025.530       -7025.530
     11452    49.7370        -7025.523       -7025.523
     11454    49.7369        -7025.548       -7025.548
     11456    49.7370        -7025.607       -7025.607
     11458    49.7369        -7025.698       -7025.698
     11460    49.7368        -7025.770       -7025.770
     11462    49.7369        -7025.830       -7025.830
     11464    49.7369        -7025.907       -7025.907
     11466    49.7369        -7026.013       -7026.013
     11468    49.7369        -7026.074       -7026.074
     11470    49.7369        -7026.117       -7026.117
     11472    49.7367        -7026.144       -7026.144
     11474    49.7366        -7026.189       -7026.189
     11476    49.7366        -7026.225       -7026.225
     11478    49.7366        -7026.281       -7026.281
     11480    49.7366        -7026.325       -7026.325
     11482    49.7367        -7026.375       -7026.375
     11484    49.7367        -7026.409       -7026.409
     11486    49.7367        -7026.463       -7026.463
     11488    49.7368        -7026.479       -7026.479
     11490    49.7367        -7026.491       -7026.491
     11492    49.7369        -7026.505       -7026.505
     11494    49.7368        -7026.488       -7026.488
     11496    49.7369        -7026.452       -7026.452
     11498    49.7369        -7026.430       -7026.430
     11500    49.7370        -7026.381       -7026.381
     11502    49.7371        -7026.327       -7026.327
     11504    49.7373        -7026.287       -7026.287
     11506    49.7372        -7026.259       -7026.259
     11508    49.7373        -7026.223       -7026.223
     11510    49.7372        -7026.177       -7026.177
     11512    49.7371        -7026.123       -7026.123
     11514    49.7372        -7026.085       -7026.085
     11516    49.7372        -7026.094       -7026.094
     11518    49.7373        -7026.130       -7026.130
     11520    49.7374        -7026.145       -7026.145
     11522    49.7375        -7026.157       -7026.157
     11524    49.7376        -7026.140       -7026.140
     11526    49.7374        -7026.148       -7026.148
     11528    49.7374        -7026.145       -7026.145
     11530    49.7373        -7026.135       -7026.135
     11532    49.7374        -7026.159       -7026.159
     11534    49.7373        -7026.179       -7026.179
     11536    49.7374        -7026.219       -7026.219
     11538    49.7374        -7026.211       -7026.211
     11540    49.7374        -7026.212       -7026.212
     11542    49.7373        -7026.223       -7026.223
     11544    49.7371        -7026.293       -7026.293
     11546    49.7371        -7026.301       -7026.301
     11548    49.7371        -7026.297       -7026.297
     11550    49.7370        -7026.305       -7026.305
     11552    49.7371        -7026.331       -7026.331
     11554    49.7370        -7026.355       -7026.355
     11556    49.7369        -7026.392       -7026.392
     11558    49.7369        -7026.407       -7026.407
     11560    49.7368        -7026.431       -7026.431
     11562    49.7367        -7026.488       -7026.488
     11564    49.7366        -7026.585       -7026.585
     11566    49.7368        -7026.681       -7026.681
     11568    49.7366        -7026.749       -7026.749
     11570    49.7366        -7026.838       -7026.838
     11572    49.7366        -7026.938       -7026.938
     11574    49.7365        -7027.049       -7027.049
     11576    49.7363        -7027.110       -7027.110
     11578    49.7362        -7027.176       -7027.176
     11580    49.7362        -7027.199       -7027.199
     11582    49.7362        -7027.274       -7027.274
     11584    49.7362        -7027.342       -7027.342
     11586    49.7362        -7027.405       -7027.405
     11588    49.7360        -7027.457       -7027.457
     11590    49.7359        -7027.462       -7027.462
     11592    49.7359        -7027.438       -7027.438
     11594    49.7360        -7027.440       -7027.440
     11596    49.7359        -7027.441       -7027.441
     11598    49.7358        -7027.404       -7027.404
     11600    49.7360        -7027.363       -7027.363
     11602    49.7362        -7027.377       -7027.377
     11604    49.7363        -7027.410       -7027.410
     11606    49.7363        -7027.438       -7027.438
     11608    49.7364        -7027.428       -7027.428
     11610    49.7363        -7027.460       -7027.460
     11612    49.7361        -7027.505       -7027.505
     11614    49.7361        -7027.569       -7027.569
     11616    49.7359        -7027.629       -7027.629
     11618    49.7357        -7027.688       -7027.688
     11620    49.7357        -7027.747       -7027.747
     11622    49.7357        -7027.788       -7027.788
     11624    49.7357        -7027.780       -7027.780
     11626    49.7356        -7027.779       -7027.779
     11628    49.7358        -7027.799       -7027.799
     11630    49.7358        -7027.879       -7027.879
     11632    49.7358        -7027.909       -7027.909
     11634    49.7357        -7027.940       -7027.940
