No. moves  % accept.       <E_tot>         <E_sr>
     11324    49.7316        -7027.160       -7027.160
     11326    49.7317        -7027.198       -7027.198
     11328    49.7315        -7027.207       -7027.207
     11330    49.7315        -7027.248       -7027.248
     11332    49.7314        -7027.262       -7027.262
     11334    49.7314        -7027.253       -7027.253
     11336    49.7314        -7027.288       -7027.288
     11338    49.7313        -7027.289       -7027.289
     11340    49.7313        -7027.268       -7027.268
     11342    49.7316        -7027.276       -7027.276
     11344    49.7315        -7027.327       -7027.327
     11346    49.7314        -7027.374       -7027.374
     11348    49.7313        -7027.382       -7027.382
     11350    49.7313        -7027.354       -7027.354
     11352    49.7312        -7027.368       -7027.368
     11354    49.7310        -7027.393       -7027.393
     11356    49.7310        -7027.422       -7027.422
     11358    49.7309        -7027.437       -7027.437
     11360    49.7308        -7027.428       -7027.428
     11362    49.7308        -7027.384       -7027.384
     11364    49.7308        -7027.396       -7027.396
     11366    49.7308        -7027.387       -7027.387
     11368    49.7309        -7027.413       -7027.413
     11370    49.7310        -7027.503       -7027.503
     11372    49.7312        -7027.583       -7027.583
     11374    49.7312        -7027.636       -7027.636
     11376    49.7313        -7027.677       -7027.677
     11378    49.7313        -7027.699       -7027.699
     11380    49.7313        -7027.758       -7027.758
     11382    49.7314        -7027.810       -7027.810
     11384    49.7314        -7027.847       -7027.847
     11386    49.7314        -7027.854       -7027.854
     11388    49.7313        -7027.848       -7027.848
     11390    49.7314        -7027.864       -7027.864
     11392    49.7312        -7027.852       -7027.852
     11394    49.7312        -7027.851       -7027.851
     11396    49.7311        -7027.850       -7027.850
     11398    49.7313        -7027.800       -7027.800
     11400    49.7313        -7027.777       -7027.777
     11402    49.7313        -7027.747       -7027.747
     11404    49.7313        -7027.734       -7027.734
     11406    49.7316        -7027.733       -7027.733
     11408    49.7315        -7027.767       -7027.767
     11410    49.7315        -7027.779       -7027.779
     11412    49.7316        -7027.804       -7027.804
     11414    49.7316        -7027.848       -7027.848
     11416    49.7315        -7027.927       -7027.927
     11418    49.7314        -7027.981       -7027.981
     11420    49.7314        -7028.001       -7028.001
     11422    49.7313        -7028.036       -7028.036
     11424    49.7314        -7028.079       -7028.079
     11426    49.7312        -7028.093       -7028.093
     11428    49.7313        -7028.111       -7028.111
     11430    49.7314        -7028.095       -7028.095
     11432    49.7315        -7028.090       -7028.090
     11434    49.7314        -7028.069       -7028.069
     11436    49.7314        -7028.062       -7028.062
     11438    49.7313        -7028.084       -7028.084
     11440    49.7313        -7028.072       -7028.072
     11442    49.7314        -7027.991       -7027.991
     11444    49.7315        -7027.990       -7027.990
     11446    49.7316        -7027.993       -7027.993
     11448    49.7316        -7028.012       -7028.012
     11450    49.7315        -7028.008       -7028.008
     11452    49.7315        -7028.016       -7028.016
     11454    49.7315        -7028.041       -7028.041
     11456    49.7317        -7028.044       -7028.044
     11458    49.7316        -7028.008       -7028.008
     11460    49.7317        -7028.013       -7028.013
     11462    49.7317        -7027.960       -7027.960
     11464    49.7316        -7027.897       -7027.897
     11466    49.7317        -7027.867       -7027.867
     11468    49.7317        -7027.868       -7027.868
     11470    49.7319        -7027.856       -7027.856
     11472    49.7316        -7027.846       -7027.846
     11474    49.7315        -7027.845       -7027.845
     11476    49.7315        -7027.843       -7027.843
     11478    49.7316        -7027.858       -7027.858
     11480    49.7316        -7027.880       -7027.880
     11482    49.7316        -7027.970       -7027.970
     11484    49.7315        -7028.014       -7028.014
     11486    49.7316        -7028.029       -7028.029
     11488    49.7315        -7028.082       -7028.082
     11490    49.7316        -7028.164       -7028.164
     11492    49.7314        -7028.232       -7028.232
     11494    49.7314        -7028.270       -7028.270
     11496    49.7312        -7028.299       -7028.299
     11498    49.7313        -7028.321       -7028.321
     11500    49.7312        -7028.354       -7028.354
     11502    49.7312        -7028.354       -7028.354
     11504    49.7310        -7028.329       -7028.329
     11506    49.7311        -7028.336       -7028.336
     11508    49.7311        -7028.301       -7028.301
     11510    49.7313        -7028.262       -7028.262
     11512    49.7312        -7028.233       -7028.233
     11514    49.7312        -7028.185       -7028.185
     11516    49.7312        -7028.152       -7028.152
     11518    49.7311        -7028.154       -7028.154
     11520    49.7312        -7028.117       -7028.117
     11522    49.7313        -7028.094       -7028.094
     11524    49.7311        -7028.099       -7028.099
     11526    49.7313        -7028.108       -7028.108
     11528    49.7312        -7028.119       -7028.119
     11530    49.7313        -7028.089       -7028.089
     11532    49.7312        -7028.057       -7028.057
     11534    49.7311        -7028.055       -7028.055
     11536    49.7311        -7028.074       -7028.074
     11538    49.7310        -7028.104       -7028.104
     11540    49.7310        -7028.080       -7028.080
     11542    49.7309        -7028.047       -7028.047
     11544    49.7310        -7028.057       -7028.057
     11546    49.7310        -7028.058       -7028.058
     11548    49.7312        -7028.007       -7028.007
     11550    49.7312        -7027.963       -7027.963
     11552    49.7312        -7027.905       -7027.905
     11554    49.7311        -7027.842       -7027.842
     11556    49.7311        -7027.721       -7027.721
     11558    49.7312        -7027.634       -7027.634
     11560    49.7311        -7027.575       -7027.575
     11562    49.7312        -7027.578       -7027.578
     11564    49.7312        -7027.535       -7027.535
     11566    49.7312        -7027.487       -7027.487
     11568    49.7312        -7027.443       -7027.443
     11570    49.7312        -7027.416       -7027.416
     11572    49.7311        -7027.397       -7027.397
     11574    49.7311        -7027.398       -7027.398
     11576    49.7310        -7027.403       -7027.403
     11578    49.7311        -7027.399       -7027.399
     11580    49.7312        -7027.388       -7027.388
     11582    49.7311        -7027.391       -7027.391
     11584    49.7311        -7027.387       -7027.387
     11586    49.7310        -7027.371       -7027.371
     11588    49.7309        -7027.353       -7027.353
     11590    49.7310        -7027.355       -7027.355
     11592    49.7309        -7027.385       -7027.385
     11594    49.7310        -7027.401       -7027.401
     11596    49.7309        -7027.414       -7027.414
     11598    49.7307        -7027.400       -7027.400
     11600    49.7306        -7027.393       -7027.393
     11602    49.7305        -7027.371       -7027.371
     11604    49.7304        -7027.361       -7027.361
     11606    49.7304        -7027.363       -7027.363
     11608    49.7304        -7027.401       -7027.401
     11610    49.7304        -7027.425       -7027.425
     11612    49.7304        -7027.435       -7027.435
     11614    49.7304        -7027.395       -7027.395
     11616    49.7304        -7027.355       -7027.355
     11618    49.7305        -7027.341       -7027.341
     11620    49.7304        -7027.331       -7027.331
     11622    49.7304        -7027.353       -7027.353
     11624    49.7303        -7027.349       -7027.349
     11626    49.7303        -7027.356       -7027.356
     11628    49.7303        -7027.357       -7027.357
     11630    49.7303        -7027.379       -7027.379
     11632    49.7303        -7027.412       -7027.412
     11634    49.7304        -7027.419       -7027.419
